%"Dk
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk]
%Num. Points : [5]
%Matrix Size : scalar
%Type : Real","freq
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Real","S(1,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(1,2)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(2,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
1.000537800,4.039000000 GHz,0.775003086 / -86.310833386 ,0.147272020 / 113.421907404 ,0.147272020 / 113.421907404 ,0.760683632 / 178.605378281 
1.000537800,4.040000000 GHz,0.773770653 / -87.189988236 ,0.149563231 / 114.117190386 ,0.149563231 / 114.117190386 ,0.759473162 / 177.653343534 
1.000537800,4.041000000 GHz,0.772437138 / -88.072707741 ,0.151772127 / 114.754583048 ,0.151772127 / 114.754583048 ,0.758180714 / 176.698073892 
1.000537800,4.042000000 GHz,0.771001237 / -88.959435542 ,0.153887981 / 115.341161207 ,0.153887981 / 115.341161207 ,0.756805476 / 175.739131614 
1.000537800,4.043000000 GHz,0.769461283 / -89.850630859 ,0.155901139 / 115.883748050 ,0.155901139 / 115.883748050 ,0.755346255 / 174.776065749 
1.000537800,4.044000000 GHz,0.767815227 / -90.746768666 ,0.157802954 / 116.388945297 ,0.157802954 / 116.388945297 ,0.753801463 / 173.808412282 
1.000537800,4.045000000 GHz,0.766060611 / -91.648339814 ,0.159585731 / 116.863171181 ,0.159585731 / 116.863171181 ,0.752169095 / 172.835694323 
1.000537800,4.046000000 GHz,0.764194540 / -92.555851079 ,0.161242700 / 117.312703242 ,0.161242700 / 117.312703242 ,0.750446711 / 171.857422334 
1.000537800,4.047000000 GHz,0.762213654 / -93.469825123 ,0.162768003 / 117.743724519 ,0.162768003 / 117.743724519 ,0.748631415 / 170.873094427 
1.000537800,4.048000000 GHz,0.760114101 / -94.390800337 ,0.164156712 / 118.162372046 ,0.164156712 / 118.162372046 ,0.746719826 / 169.882196751 
1.000537800,4.049000000 GHz,0.757891498 / -95.319330544 ,0.165404858 / 118.574786861 ,0.165404858 / 118.574786861 ,0.744708059 / 168.884203991 
1.000537800,4.050000000 GHz,0.755540904 / -96.255984525 ,0.166509501 / 118.987164784 ,0.166509501 / 118.987164784 ,0.742591693 / 167.878580022 
1.000537800,4.051000000 GHz,0.753056778 / -97.201345327 ,0.167468811 / 119.405807263 ,0.167468811 / 119.405807263 ,0.740365744 / 166.864778750 
1.000537800,4.052000000 GHz,0.750432943 / -98.156009319 ,0.168282199 / 119.837171394 ,0.168282199 / 119.837171394 ,0.738024631 / 165.842245180 
1.000537800,4.053000000 GHz,0.747662545 / -99.120584918 ,0.168950460 / 120.287917946 ,0.168950460 / 120.287917946 ,0.735562144 / 164.810416779 
1.000537800,4.054000000 GHz,0.744738014 / -100.095690954 ,0.169475976 / 120.764955768 ,0.169475976 / 120.764955768 ,0.732971411 / 163.768725174 
1.000537800,4.055000000 GHz,0.741651016 / -101.081954567 ,0.169862943 / 121.275480264 ,0.169862943 / 121.275480264 ,0.730244856 / 162.716598271 
1.000537800,4.056000000 GHz,0.738392412 / -102.080008577 ,0.170117651 / 121.827002736 ,0.170117651 / 121.827002736 ,0.727374167 / 161.653462875 
1.000537800,4.057000000 GHz,0.734952214 / -103.090488216 ,0.170248819 / 122.427366183 ,0.170248819 / 122.427366183 ,0.724350254 / 160.578747888 
1.000537800,4.058000000 GHz,0.731319541 / -104.114027116 ,0.170267973 / 123.084741640 ,0.170267973 / 123.084741640 ,0.721163214 / 159.491888212 
1.000537800,4.059000000 GHz,0.727482576 / -105.151252414 ,0.170189887 / 123.807597275 ,0.170189887 / 123.807597275 ,0.717802288 / 158.392329464 
1.000537800,4.060000000 GHz,0.723428528 / -106.202778844 ,0.170033073 / 124.604630320 ,0.170033073 / 124.604630320 ,0.714255835 / 157.279533642 
1.000537800,4.061000000 GHz,0.719143597 / -107.269201639 ,0.169820323 / 125.484649548 ,0.169820323 / 125.484649548 ,0.710511293 / 156.152985889 
1.000537800,4.062000000 GHz,0.714612947 / -108.351088060 ,0.169579289 / 126.456393846 ,0.169579289 / 126.456393846 ,0.706555157 / 155.012202540 
1.000537800,4.063000000 GHz,0.709820687 / -109.448967347 ,0.169343075 / 127.528270771 ,0.169343075 / 127.528270771 ,0.702372963 / 153.856740614 
1.000537800,4.064000000 GHz,0.704749862 / -110.563318874 ,0.169150823 / 128.707998944 ,0.169150823 / 128.707998944 ,0.697949276 / 152.686208976 
1.000537800,4.065000000 GHz,0.699382469 / -111.694558231 ,0.169048225 / 130.002140720 ,0.169048225 / 130.002140720 ,0.693267703 / 151.500281378 
1.000537800,4.066000000 GHz,0.693699478 / -112.843021006 ,0.169087919 / 131.415518593 ,0.169087919 / 131.415518593 ,0.688310911 / 150.298711605 
1.000537800,4.067000000 GHz,0.687680891 / -114.008943936 ,0.169329667 / 132.950521901 ,0.169329667 / 132.950521901 ,0.683060678 / 149.081350984 
1.000537800,4.068000000 GHz,0.681305822 / -115.192443166 ,0.169840223 / 134.606331054 ,0.169840223 / 134.606331054 ,0.677497967 / 147.848168475 
1.000537800,4.069000000 GHz,0.674552623 / -116.393489288 ,0.170692790 / 136.378114569 ,0.170692790 / 136.378114569 ,0.671603028 / 146.599273611 
1.000537800,4.070000000 GHz,0.667399039 / -117.611878856 ,0.171965954 / 138.256287074 ,0.171965954 / 138.256287074 ,0.665355548 / 145.334942470 
1.000537800,4.071000000 GHz,0.659822425 / -118.847202106 ,0.173742043 / 140.225947152 ,0.173742043 / 140.225947152 ,0.658734836 / 144.055646908 
1.000537800,4.072000000 GHz,0.651800013 / -120.098806591 ,0.176104875 / 142.266631739 ,0.176104875 / 142.266631739 ,0.651720074 / 142.762087151 
1.000537800,4.073000000 GHz,0.643309249 / -121.365756537 ,0.179136986 / 144.352515590 ,0.179136986 / 144.352515590 ,0.644290609 / 141.455227841 
1.000537800,4.074000000 GHz,0.634328187 / -122.646787761 ,0.182916485 / 146.453140198 ,0.182916485 / 146.453140198 ,0.636426323 / 140.136337469 
1.000537800,4.075000000 GHz,0.624835977 / -123.940258095 ,0.187513786 / 148.534676337 ,0.187513786 / 148.534676337 ,0.628108071 / 138.807031047 
1.000537800,4.076000000 GHz,0.614813418 / -125.244093377 ,0.192988522 / 150.561622656 ,0.192988522 / 150.561622656 ,0.619318184 / 137.469315672 
1.000537800,4.077000000 GHz,0.604243592 / -126.555729215 ,0.199386934 / 152.498747578 ,0.199386934 / 152.498747578 ,0.610041055 / 136.125638439 
1.000537800,4.078000000 GHz,0.593112584 / -127.872048904 ,0.206739960 / 154.313024588 ,0.206739960 / 154.313024588 ,0.600263791 / 134.778935932 
1.000537800,4.079000000 GHz,0.581410260 / -129.189318069 ,0.215062162 / 155.975312521 ,0.215062162 / 155.975312521 ,0.589976929 / 133.432684218 
1.000537800,4.080000000 GHz,0.569131112 / -130.503116836 ,0.224351480 / 157.461592088 ,0.224351480 / 157.461592088 ,0.579175207 / 132.090948005 
1.000537800,4.081000000 GHz,0.556275132 / -131.808270545 ,0.234589705 / 158.753665910 ,0.234589705 / 158.753665910 ,0.567858368 / 130.758427250 
1.000537800,4.082000000 GHz,0.542848711 / -133.098780292 ,0.245743509 / 159.839330204 ,0.245743509 / 159.839330204 ,0.556031972 / 129.440499173 
1.000537800,4.083000000 GHz,0.528865513 / -134.367754820 ,0.257765842 / 160.712104458 ,0.257765842 / 160.712104458 ,0.543708193 / 128.143253305 
1.000537800,4.084000000 GHz,0.514347304 / -135.607345536 ,0.270597529 / 161.370647340 ,0.270597529 / 161.370647340 ,0.530906556 / 126.873516807 
1.000537800,4.085000000 GHz,0.499324681 / -136.808686745 ,0.284168957 / 161.817993410 ,0.284168957 / 161.817993410 ,0.517654583 / 125.638867026 
1.000537800,4.086000000 GHz,0.483837674 / -137.961843522 ,0.298401778 / 162.060726514 ,0.298401778 / 162.060726514 ,0.503988295 / 124.447627884 
1.000537800,4.087000000 GHz,0.467936175 / -139.055770118 ,0.313210599 / 162.108174852 ,0.313210599 / 162.108174852 ,0.489952535 / 123.308846482 
1.000537800,4.088000000 GHz,0.451680150 / -140.078282506 ,0.328504659 / 161.971680409 ,0.328504659 / 161.971680409 ,0.475601077 / 122.232245937 
1.000537800,4.089000000 GHz,0.435139624 / -141.016049689 ,0.344189493 / 161.663968250 ,0.344189493 / 161.663968250 ,0.460996471 / 121.228150299 
1.000537800,4.090000000 GHz,0.418394399 / -141.854609992 ,0.360168594 / 161.198621604 ,0.360168594 / 161.198621604 ,0.446209619 / 120.307377026 
1.000537800,4.091000000 GHz,0.401533512 / -142.578420857 ,0.376345060 / 160.589656543 ,0.376345060 / 160.589656543 ,0.431319064 / 119.481092337 
1.000537800,4.092000000 GHz,0.384654445 / -143.170953931 ,0.392623221 / 159.851184040 ,0.392623221 / 159.851184040 ,0.416409982 / 118.760624540 
1.000537800,4.093000000 GHz,0.367862070 / -143.614851588 ,0.408910195 / 158.997145272 ,0.408910195 / 158.997145272 ,0.401572912 / 118.157230548 
1.000537800,4.094000000 GHz,0.351267395 / -143.892166467 ,0.425117362 / 158.041106691 ,0.425117362 / 158.041106691 ,0.386902228 / 117.681811261 
1.000537800,4.095000000 GHz,0.334986085 / -143.984711695 ,0.441161675 / 156.996103246 ,0.441161675 / 156.996103246 ,0.372494408 / 117.344572905 
1.000537800,4.096000000 GHz,0.319136796 / -143.874555250 ,0.456966804 / 155.874520440 ,0.456966804 / 155.874520440 ,0.358446121 / 117.154633985 
1.000537800,4.097000000 GHz,0.303839313 / -143.544695241 ,0.472464045 / 154.688008029 ,0.472464045 / 154.688008029 ,0.344852198 / 117.119582025 
1.000537800,4.098000000 GHz,0.289212453 / -142.979950360 ,0.487592987 / 153.447419984 ,0.487592987 / 153.447419984 ,0.331803518 / 117.244991038 
1.000537800,4.099000000 GHz,0.275371689 / -142.168086363 ,0.502301925 / 152.162776625 ,0.502301925 / 152.162776625 ,0.319384877 / 117.533919996 
1.000537800,4.100000000 GHz,0.262426454 / -141.101169023 ,0.516548008 / 150.843245787 ,0.516548008 / 150.843245787 ,0.307672873 / 117.986423952 
1.000537800,4.101000000 GHz,0.250477047 / -139.777081444 ,0.530297148 / 149.497140371 ,0.530297148 / 149.497140371 ,0.296733901 / 118.599121680 
1.000537800,4.102000000 GHz,0.239611165 / -138.201068347 ,0.543523717 / 148.131930009 ,0.543523717 / 148.131930009 ,0.286622316 / 119.364874043 
1.000537800,4.103000000 GHz,0.229900163 / -136.387082056 ,0.556210063 / 146.754264633 ,0.556210063 / 146.754264633 ,0.277378862 / 120.272632309 
1.000537800,4.104000000 GHz,0.221395263 / -134.358629739 ,0.568345875 / 145.370007898 ,0.568345875 / 145.370007898 ,0.269029483 / 121.307511252 
1.000537800,4.105000000 GHz,0.214124139 / -132.148799305 ,0.579927465 / 143.984278388 ,0.579927465 / 143.984278388 ,0.261584608 / 122.451125154 
1.000537800,4.106000000 GHz,0.208088384 / -129.799213848 ,0.590956975 / 142.601496672 ,0.590956975 / 142.601496672 ,0.255039023 / 123.682195454 
1.000537800,4.107000000 GHz,0.203262423 / -127.357849170 ,0.601441561 / 141.225436351 ,0.601441561 / 141.225436351 ,0.249372374 / 124.977400516 
1.000537800,4.108000000 GHz,0.199594278 / -124.875912801 ,0.611392592 / 139.859277404 ,0.611392592 / 139.859277404 ,0.244550322 / 126.312398580 
1.000537800,4.109000000 GHz,0.197008312 / -122.404239213 ,0.620824869 / 138.505660371 ,0.620824869 / 138.505660371 ,0.240526280 / 127.662924259 
1.000537800,4.110000000 GHz,0.195409703 / -119.989798986 ,0.629755901 / 137.166740059 ,0.629755901 / 137.166740059 ,0.237243622 / 129.005845623 
1.000537800,4.111000000 GHz,0.194690077 / -117.672884501 ,0.638205241 / 135.844237769 ,0.638205241 / 135.844237769 ,0.234638185 / 130.320076939 
1.000537800,4.112000000 GHz,0.194733549 / -115.485337503 ,0.646193895 / 134.539491201 ,0.646193895 / 134.539491201 ,0.232640874 / 131.587269142 
1.000537800,4.113000000 GHz,0.195422445 / -113.449911897 ,0.653743798 / 133.253501457 ,0.653743798 / 133.253501457 ,0.231180177 / 132.792238377 
1.000537800,4.114000000 GHz,0.196642149 / -111.580623292 ,0.660877377 / 131.986976723 ,0.660877377 / 131.986976723 ,0.230184437 / 133.923132622 
1.000537800,4.115000000 GHz,0.198284780 / -109.883793628 ,0.667617171 / 130.740372405 ,0.667617171 / 130.740372405 ,0.229583775 / 134.971368710 
