% Model,MSL_BaseSim.mph
% Version,COMSOL 5.6.0.280
% Date,"Mar 18 2025, 22:01"
% Table,Table 21 - MUT_Integration
% freq (GHz),plane_x (mm),Electric field norm (V*m),emw.normE^2 (kg^2*m^4/(s^6*A^2)),S11 (m^2),S21 (m^2)
5,2.8520000000000003,0.04590156110955402,13.637063264907606,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.8620000000000005,0.045769526868960776,13.548959751760266,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.8720000000000003,0.04563252224919175,13.456839733804928,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.8820000000000006,0.045475929464739606,13.350564410456398,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.8920000000000003,0.04532048647432885,13.245852676429154,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.9020000000000006,0.045161638103219985,13.139612678010048,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.9120000000000004,0.045002503896581926,13.032957549288916,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.9220000000000006,0.04483609798707549,12.921530841261681,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.9320000000000004,0.04467568022751785,12.815214029177504,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.9420000000000006,0.04452041182874231,12.713029002724037,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.952000000000001,0.04436310155296629,12.60990563693464,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.962,0.0441982080335787,12.501633764750316,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.9720000000000004,0.044036247571813444,12.396537307338129,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.982,0.04388037514244542,12.295797110508683,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.9920000000000004,0.04372646462616033,12.196776043434166,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.0020000000000002,0.04356727838485577,12.094242092521677,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.0120000000000005,0.0434035730553006,11.989141272661941,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.0220000000000002,0.04325127882694597,11.892546562343279,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.0320000000000005,0.043093420321846675,11.79241292570544,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.0420000000000003,0.04294036069521824,11.69607489497061,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.0520000000000005,0.04278357929206067,11.59805463138851,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.0620000000000003,0.0426214540959409,11.495989437228745,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.0720000000000005,0.04246831952286446,11.400998404778727,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.0820000000000007,0.04231389812794825,11.305580810722272,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.0920000000000005,0.04216268332518906,11.212759282638784,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.1020000000000008,0.04200415145313186,11.115035404005408,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.1120000000000005,0.04184719324322276,11.019143990233983,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.1220000000000008,0.04169475988407009,10.927323032690891,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.1320000000000006,0.041542557519560284,10.835788894820038,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.1420000000000003,0.04139016498966595,10.74401596001869,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.152,0.041232488999999185,10.648999224867227,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.1620000000000004,0.04108107429716691,10.559195880522891,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.172,0.04093234045152437,10.471078488731735,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.1820000000000004,0.040782233453776205,10.382518481183832,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.192,0.040630538107781014,10.293313774091867,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.2020000000000004,0.040476914206425546,10.203388863125475,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.212000000000001,0.0403262614995628,10.11565884200602,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.2220000000000004,0.040178552782360856,10.030324799539674,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.232,0.04003203417870575,9.946122663891142,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.2420000000000004,0.03987771210441734,9.857202506497869,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.2520000000000002,0.03972917703884623,9.772430081862344,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.2620000000000005,0.03958017766773255,9.687892581683107,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.2720000000000002,0.03943449320233769,9.605891770791821,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.2820000000000005,0.039286045570034796,9.523107939767256,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.2920000000000003,0.0391324696560934,9.436664166801497,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.3020000000000005,0.0389865187361667,9.355646993927042,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.3120000000000003,0.038841058521923814,9.27533296745651,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.322000000000001,0.03869541884755267,9.195075635536316,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.3320000000000003,0.03855020979751917,9.115285986824729,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.342000000000001,0.03840094027104506,9.033525360066992,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.3520000000000003,0.03825694445061056,8.955571396516167,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.362000000000001,0.03811289646550912,8.877798374256178,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.3720000000000003,0.037968118807199296,8.80008054185098,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.382000000000001,0.03782439377800506,8.72275678166068,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.3920000000000003,0.0376787022524012,8.6453091900388,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.402,0.03753637684271911,8.569962646267376,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.4120000000000004,0.03739456031458129,8.495412719743069,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.422,0.03724922598059711,8.419437280309138,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.4320000000000004,0.037102606211794426,8.3426472468735,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.442,0.036956193037888066,8.267395737000868,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.452000000000001,0.036816707129063674,8.195777115815444,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.462,0.0366732955587464,8.122586500334569,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.472000000000001,0.03652596266322477,8.047463298289895,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.482,0.03638197088682328,7.974401629251938,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.492000000000001,0.0362398614075644,7.903236297169052,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.5020000000000002,0.03609629277356766,7.831531154593156,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.512000000000001,0.03595470008063959,7.761218204412017,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.5220000000000002,0.03580903866869856,7.689583665064951,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.532000000000001,0.03566494326525417,7.619416080482883,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.5420000000000003,0.03551842760086927,7.548894408025065,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.552000000000001,0.03537267245930844,7.479091675357481,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.5620000000000003,0.03523027998266372,7.411052631543478,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.572,0.035085266242807986,7.341493406748404,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.5820000000000007,0.034946495432389264,7.275431181614753,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.592,0.03480904244001377,7.210360703435139,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.6020000000000008,0.03467014523518429,7.144728772301866,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.612,0.034532674831047244,7.079840280062577,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.6220000000000008,0.03439636185536059,7.015611180421345,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.632,0.03426859121135948,6.955450829904986,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.642000000000001,0.03413469701258346,6.892838268127031,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.652,0.03400210089801632,6.8312744803565755,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.662000000000001,0.03387109101297726,6.770496890128746,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.672,0.03373973934320692,6.709854866841461,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.682000000000001,0.03361312137319476,6.651398772570671,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.6920000000000006,0.033487137243236605,6.5936264755243545,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.702000000000001,0.033361428374884795,6.5361691904024495,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.7120000000000006,0.03323134528452446,6.476936659314596,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.722000000000001,0.03310424366503632,6.419587890748264,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.7320000000000007,0.03298186099198347,6.364489804582104,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.742,0.032857840195181204,6.308733907824632,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.7520000000000007,0.03273194792141,6.252413632540782,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.762,0.03260753522779359,6.197139124195671,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.7720000000000007,0.032484554593769775,6.142587825503048,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.782,0.032357915465815575,6.086658633547461,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.7920000000000007,0.03223182162262546,6.031413299882934,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.802,0.03210430663776737,5.975870511561021,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.8120000000000007,0.031980096232445535,5.921688665225774,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.8220000000000005,0.03185726124732038,5.868474396034293,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.8320000000000007,0.03174175008888858,5.818971879968429,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.8420000000000005,0.03162697100376482,5.770180488708084,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.8520000000000008,0.03150786814874013,5.720133277830021,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.8620000000000005,0.03138805211228725,5.670304652597055,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.8720000000000008,0.03126631376565409,5.620067583355069,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.8820000000000006,0.03114771913987014,5.571116508281491,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.892000000000001,0.031031383297464344,5.523220330845167,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.9020000000000006,0.030914954870269216,5.475833857641833,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.9119999999999995,0.030795974702540887,5.427568763213239,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.922,0.030675271432020573,5.378738407912742,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.932,0.030558351534821213,5.331812734556774,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.942,0.030444611357529416,5.286567988524567,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.952,0.03032369830252014,5.2384213087323195,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.962,0.03020727295593589,5.192167194284728,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.972,0.03008991955540495,5.146020635868664,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.982,0.02996941791172356,5.0988609059928605,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,3.992,0.02985508486623953,5.054354670522546,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.002000000000001,0.029737978343968588,5.008995413161315,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.012,0.0296200296082882,4.963463428116966,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.022,0.02949594031985247,4.915699574529912,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.032,0.029374476219108357,4.869186717032937,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.042000000000001,0.029264428583778288,4.827405280892999,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.052,0.029143177710908148,4.781605009247037,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.062,0.02902471188559936,4.737107804060569,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.072,0.028910484981839138,4.694664138473164,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.082,0.028800094606271934,4.654141392154416,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.0920000000000005,0.028684247656544485,4.611491098852317,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.101999999999999,0.02857092946951141,4.569947890905359,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.112,0.028458789775341633,4.529200318140606,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.122,0.028343797935971003,4.487534695696342,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.132000000000001,0.02822516410716505,4.444912108119593,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.1419999999999995,0.028112022807315635,4.404524904747364,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.152,0.02799610601399094,4.363189902254026,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.162,0.027880341833658798,4.321928555665187,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.172000000000001,0.0277644244932171,4.280972274146013,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.182,0.027651097929711762,4.241341585310134,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.192,0.02753155864361292,4.199356024139076,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.202,0.027412068475536403,4.157441944513866,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.212000000000001,0.027293883053743417,4.116410060965231,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.222,0.02717690174018569,4.076114064694875,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.232,0.027052222438928415,4.03280751150566,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.242,0.0269289982421505,3.9901725459505775,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.252,0.02680562140594206,3.947748033908354,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.2620000000000005,0.026679939620511912,3.90450471959451,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.271999999999999,0.026558220081477575,3.862913921894053,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.282,0.026432972937241405,3.820167797635409,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.292,0.02631530683563908,3.7809819889950873,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.3020000000000005,0.026210191468636287,3.747094219213244,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.312,0.026119869231223378,3.7190138878243677,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.322,0.026042042705044892,3.695757348345718,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.332,0.02596641928360211,3.6729945780511746,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.3420000000000005,0.02589751766493396,3.65235653896779,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.352,0.025840825254628323,3.6356715470584304,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.362,0.02579774878963585,3.6238462747318656,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.372,0.02575465995039984,3.6118242680819908,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.382000000000001,0.025714262511747524,3.600970108568465,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.392,0.02567583767222998,3.591241356711902,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.402,0.025627045292616914,3.5780953256710584,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.412,0.025564279101831188,3.5602278891484556,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.422,0.02549759798154168,3.541027752864286,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.432,0.025426970498950235,3.5204679381341615,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.442,0.02535792917027617,3.5004556656247106,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.452,0.025283268624728492,3.4786683246734755,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.462,0.02521096035789394,3.45761595812463,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.472,0.02514262237254657,3.438045521855604,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.482,0.02507261134316161,3.4179999599236166,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.492,0.025001479178956513,3.3976557515427626,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.502,0.024930778831193157,3.377454700568505,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.5120000000000005,0.024861128012160425,3.3575115485910976,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.522,0.024793234937379425,3.3383822457779555,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.532,0.02472274420619717,3.3184592215708504,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.542,0.024651892686074386,3.2984786390972776,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.5520000000000005,0.024582282569649384,3.2789195449468007,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.562,0.024509671030410483,3.2584081825843123,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.572000000000001,0.02444192346020644,3.239591035036685,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.582,0.024371613068899414,3.219938009229521,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.592,0.024303179588269275,3.2010053603173327,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.602,0.02423364251205324,3.1817649592759767,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.612,0.024163896850098027,3.162474318881558,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.622,0.024095951477273503,3.143846381748127,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.632,0.024027597616738856,3.1251235772352834,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.642,0.023959241275882847,3.1064835179906543,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.652,0.023889990773901706,3.0875803224877796,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,4.662,0.023819859781115418,3.0684375415955882,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
