%"Dk
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk]
%Num. Points : [5]
%Matrix Size : scalar
%Type : Real","freq
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Real","S(1,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(1,2)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(2,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
1.000537800,4.049000000 GHz,0.219921142 / -64.310254153 ,0.603500972 / 51.708615394 ,0.603500972 / 51.708615394 ,0.309441931 / 173.502077961 
1.000537800,4.050000000 GHz,0.224254846 / -62.920728319 ,0.599154693 / 50.811792414 ,0.599154693 / 50.811792414 ,0.313342968 / 174.165459849 
1.000537800,4.051000000 GHz,0.231027090 / -62.045882681 ,0.593710886 / 49.951777582 ,0.593710886 / 49.951777582 ,0.318663636 / 174.631333594 
1.000537800,4.052000000 GHz,0.238671315 / -61.346441173 ,0.587863632 / 49.101034847 ,0.587863632 / 49.101034847 ,0.324514922 / 175.015841725 
1.000537800,4.053000000 GHz,0.246383695 / -60.667141142 ,0.581967253 / 48.245717977 ,0.581967253 / 48.245717977 ,0.330448738 / 175.377388093 
1.000537800,4.054000000 GHz,0.254155727 / -60.008459612 ,0.576021267 / 47.385879763 ,0.576021267 / 47.385879763 ,0.336461982 / 175.716070789 
1.000537800,4.055000000 GHz,0.261978339 / -59.370832862 ,0.570025258 / 46.521579454 ,0.570025258 / 46.521579454 ,0.342551385 / 176.032011396 
1.000537800,4.056000000 GHz,0.269841899 / -58.754659457 ,0.563978878 / 45.652882978 ,0.563978878 / 45.652882978 ,0.348713513 / 176.325353080 
1.000537800,4.057000000 GHz,0.277736216 / -58.160303284 ,0.557881847 / 44.779863154 ,0.557881847 / 44.779863154 ,0.354944775 / 176.596258712 
1.000537800,4.058000000 GHz,0.285650560 / -57.588096605 ,0.551733961 / 43.902599920 ,0.551733961 / 43.902599920 ,0.361241430 / 176.844909035 
1.000537800,4.059000000 GHz,0.293573674 / -57.038343109 ,0.545535093 / 43.021180571 ,0.545535093 / 43.021180571 ,0.367599590 / 177.071500889 
1.000537800,4.060000000 GHz,0.301493794 / -56.511321001 ,0.539285191 / 42.135700000 ,0.539285191 / 42.135700000 ,0.374015228 / 177.276245503 
1.000537800,4.061000000 GHz,0.310232316 / -56.494232408 ,0.532183308 / 41.331180424 ,0.532183308 / 41.331180424 ,0.381073577 / 177.241668412 
1.000537800,4.062000000 GHz,0.319368425 / -56.689348760 ,0.524688553 / 40.560415893 ,0.524688553 / 40.560415893 ,0.388425068 / 177.098908835 
1.000537800,4.063000000 GHz,0.328545354 / -56.883232464 ,0.517148838 / 39.786972712 ,0.517148838 / 39.786972712 ,0.395809050 / 176.943578579 
1.000537800,4.064000000 GHz,0.337755439 / -57.076727579 ,0.509565261 / 39.010970090 ,0.509565261 / 39.010970090 ,0.403221485 / 176.775886553 
1.000537800,4.065000000 GHz,0.346990805 / -57.270584286 ,0.501939006 / 38.232533089 ,0.501939006 / 38.232533089 ,0.410658244 / 176.596040968 
1.000537800,4.066000000 GHz,0.356243372 / -57.465468322 ,0.494271343 / 37.451792809 ,0.494271343 / 37.451792809 ,0.418115117 / 176.404248990 
1.000537800,4.067000000 GHz,0.365504866 / -57.661969412 ,0.486563631 / 36.668886602 ,0.486563631 / 36.668886602 ,0.425587812 / 176.200716415 
1.000537800,4.068000000 GHz,0.374766829 / -57.860608844 ,0.478817309 / 35.883958295 ,0.478817309 / 35.883958295 ,0.433071963 / 175.985647374 
1.000537800,4.069000000 GHz,0.384020632 / -58.061846258 ,0.471033905 / 35.097158447 ,0.471033905 / 35.097158447 ,0.440563132 / 175.759244063 
1.000537800,4.070000000 GHz,0.393257485 / -58.266085782 ,0.463215027 / 34.308644624 ,0.463215027 / 34.308644624 ,0.448056815 / 175.521706494 
1.000537800,4.071000000 GHz,0.402244839 / -58.743952858 ,0.454923392 / 33.659240190 ,0.454923392 / 33.659240190 ,0.455480573 / 175.103259226 
